author,degree,betweenness,closeness,eigenvector
'Lorenza Saitta'],0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
['Ki Hang Kim',0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
'Fred W. Roush'],0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
['Marie Turner',0.0004920049200492004,0.0,0.0004920049200492004,1.3929238239051083e-24
'R. Hammond',0.0004920049200492004,0.0,0.0004920049200492004,1.3929238239051083e-24
'P. Cotton'],0.0004920049200492004,0.0,0.0004920049200492004,1.3929238239051083e-24
['Gary L. Peterson',0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
'John H. Reif'],0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
['John S. Todhunter',0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
'C. C. Li'],0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
['Jean-Michel Autebert',0.0007380073800738007,0.0,0.0007687576875768758,6.26447944477116e-18
'Joffroy Beauquier',0.0007380073800738007,0.0,0.0007687576875768758,6.26447944477116e-18
'Luc Boasson',0.0007380073800738007,0.0,0.0007687576875768758,6.26447944477116e-18
['Helmut K. Berg',0.0002460024600246002,0.0,0.0003280032800328003,2.832860302274036e-29
'Susan Kahn',0.0004920049200492004,0.0,0.0005535055350553505,2.105226514731014e-23
'M. J. Stucki'],0.0004920049200492004,0.0,0.0005535055350553505,2.105226514731014e-23
['Gordon MeCalla',0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
'Peter Schneider'],0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
['Stuart H. Zweben',0.0002460024600246002,0.0,0.0003280032800328003,2.832860302274036e-29
['Masaharu Imai',0.0004920049200492004,0.0,0.0004920049200492004,1.3929238239051083e-24
'Yuuji Yoshida',0.0004920049200492004,0.0,0.0004920049200492004,1.3929238239051083e-24
'Teruo Fukumura'],0.0004920049200492004,0.0,0.0004920049200492004,1.3929238239051083e-24
['Yahiko Kambayashi',0.0004920049200492004,0.0,0.0007687576875768758,2.3711449279582065e-17
'Narao Nakatsu',0.0004920049200492004,0.0,0.0007687576875768758,2.3711449279582065e-17
['Butler W. Lampson',0.0004920049200492004,1.2106420276801194e-07,0.0004920049200492004,4.006269459784287e-29
'Robert F. Sproull'],0.0002460024600246002,0.0,0.0003280032800328003,2.832860302274036e-29
['Hitoshi Ogawa',0.0004920049200492004,0.0,0.0013666803334700015,9.165412875829885e-14
'Tadahiro Kitahashi',0.0004920049200492004,0.0,0.0013666803334700015,9.165412875829885e-14
['Gérard Battail',0.0004920049200492004,0.0,0.0004920049200492004,1.3929238239051083e-24
'Martine Decouvelaere',0.0004920049200492004,0.0,0.0004920049200492004,1.3929238239051083e-24
'P. Godlewski'],0.0004920049200492004,0.0,0.0004920049200492004,1.3929238239051083e-24
['Sudhir P. Mudur',0.0004920049200492004,0.0,0.0004920049200492004,1.3929238239051083e-24
'A. W. Narwekar',0.0004920049200492004,0.0,0.0004920049200492004,1.3929238239051083e-24
'Abha Moitra'],0.0004920049200492004,0.0,0.0004920049200492004,1.3929238239051083e-24
['Philip A. Bernstein',0.0004920049200492004,0.0,0.0004920049200492004,1.3929238239051083e-24
'David W. Shipman',0.0004920049200492004,0.0,0.0004920049200492004,1.3929238239051083e-24
'Wing Shing Wong'],0.0004920049200492004,0.0,0.0004920049200492004,1.3929238239051083e-24
['Love H. Seawright',0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
'Richard A. MacKinnon'],0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
['David J. Weber',0.0002460024600246002,0.0,0.0003280032800328003,2.832860302274036e-29
'William C. Mann'],0.0004920049200492004,1.2106420276801194e-07,0.0004920049200492004,4.006269459784287e-29
['Theodore P. Baker',0.0002460024600246002,0.0,0.0009238759054257208,2.0688334307035033e-15
['Yukio Hoshino',0.0009840098400984009,0.0,0.0009840098400984009,1.0339894262607107e-13
'Hiroyuki Kami',0.0009840098400984009,0.0,0.0009840098400984009,1.0339894262607107e-13
'Ritsuko Ohmori',0.0009840098400984009,0.0,0.0009840098400984009,1.0339894262607107e-13
'Hideaki Ueda',0.0009840098400984009,0.0,0.0009840098400984009,1.0339894262607107e-13
'Yasuhumi Mitsuzawa'],0.0009840098400984009,0.0,0.0009840098400984009,1.0339894262607107e-13
['James W. Modestino',0.0004920049200492004,1.2106420276801194e-07,0.0004920049200492004,4.006269459784287e-29
'Aaron Y. Ningo'],0.0002460024600246002,0.0,0.0003280032800328003,2.832860302274036e-29
['Robert J. Schalkoff',0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
'Eugene S. McVey'],0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
'Sandra H. Rouse'],0.0002460024600246002,0.0,0.0003280032800328003,2.832860302274036e-29
['Yoshikazu Sawaragi',0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
'Hajime Akashi'],0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
'Hiromitsu Kumamoto'],0.0002460024600246002,0.0,0.0004428044280442804,1.1351147114894117e-23
['Mark A. Vogel',0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
'Andrew K. C. Wong'],0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
['Olli Nevalainen',0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
'Jukka Teuhola'],0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
['Shuichi Shinmura',0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
'Akihiko Miyake'],0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
['Steven L. Tanimoto',0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
'P. J. Harrison'],0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
['Richard M. Schwartz',0.001230012300123001,8.070946851200795e-08,0.0012300123001230013,6.2851200383144855e-12
'John W. Klovstad',0.001230012300123001,8.070946851200795e-08,0.0012300123001230013,6.2851200383144855e-12
'John Makhoul',0.001230012300123001,8.070946851200795e-08,0.0012300123001230013,6.2851200383144855e-12
'Dennis H. Klatt',0.0009840098400984009,0.0,0.001025010250102501,5.500591128502439e-12
'Victor W. Zue'],0.0009840098400984009,0.0,0.001025010250102501,5.500591128502439e-12
['Michael Maschler',0.0004920049200492004,0.0,0.0006560065600656006,2.818193446671408e-22
'Bezalel Peleg',0.0004920049200492004,0.0,0.0006560065600656006,2.818193446671408e-22
['Robert Morris',0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
'Ken Thompson'],0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
['Eva Buranova',0.0007380073800738007,0.0,0.0007380073800738007,1.844698778641197e-18
'Svatava Machová',0.0007380073800738007,0.0,0.0007380073800738007,1.844698778641197e-18
'Bohumil Miniberger',0.0007380073800738007,0.0,0.0007380073800738007,1.844698778641197e-18
'Antonín Ríha'],0.0007380073800738007,0.0,0.0007380073800738007,1.844698778641197e-18
'George L. Nemhauser',0.0004920049200492004,0.0,0.0005535055350553505,2.105226514731014e-23
'Laurence A. Wolsey'],0.0004920049200492004,0.0,0.0005535055350553505,2.105226514731014e-23
'Andre F. Perold',0.0007380073800738007,0.0,0.004157304142873831,1.7924933181298582e-07
'Sue Whitesides'],0.0007380073800738007,0.0,0.004157304142873831,1.7924933181298582e-07
['Motohide Umano',0.0004920049200492004,0.0,0.0013666803334700015,1.1090447243263924e-13
['Philip S. Liu',0.0002460024600246002,0.0,0.0003280032800328003,2.832860302274036e-29
['Hiroshi Kasai',0.0007380073800738007,0.0,0.0007380073800738007,1.844698778641197e-18
'Nobuko Shindo-Okada',0.0007380073800738007,0.0,0.0007380073800738007,1.844698778641197e-18
'Shigeru Noguchi',0.0007380073800738007,0.0,0.0007380073800738007,1.844698778641197e-18
'Susumu Nishimura'],0.0007380073800738007,0.0,0.0007380073800738007,1.844698778641197e-18
['Shinichi Murai',0.0009840098400984009,0.0,0.0009840098400984009,1.0339894262607107e-13
'Hiroo Tsuji',0.0009840098400984009,0.0,0.0009840098400984009,1.0339894262607107e-13
'Morio Kakinuma',0.0009840098400984009,0.0,0.0009840098400984009,1.0339894262607107e-13
'Kazumichi Sakaguchi',0.0009840098400984009,0.0,0.0009840098400984009,1.0339894262607107e-13
'Chiyoji Tanaka'],0.0009840098400984009,0.0,0.0009840098400984009,1.0339894262607107e-13
'H.J.M. Goeman',0.0009840098400984009,0.0,0.001025010250102501,1.7518639657985793e-13
'A. Ollengren',0.0009840098400984009,0.0,0.001025010250102501,1.7518639657985793e-13
'G.A. Terpstra',0.0009840098400984009,0.0,0.001025010250102501,1.7518639657985793e-13
'Th.P. van der Weide'],0.0009840098400984009,0.0,0.001025010250102501,1.7518639657985793e-13
['Loretta Reiss',0.0002460024600246002,0.0,0.0003280032800328003,2.832860302274036e-29
['Mogens Nielsen',0.0004920049200492004,0.0,0.0004920049200492004,1.3929238239051083e-24
'Gordon D. Plotkin',0.0004920049200492004,0.0,0.0004920049200492004,1.3929238239051083e-24
'Glynn Winskel'],0.0004920049200492004,0.0,0.0004920049200492004,1.3929238239051083e-24
['W. J. Padgett',0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
'Chris P. Tsokos'],0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
['Douglas W. Jones',0.0007380073800738007,0.0,0.0007380073800738007,1.844698778641197e-18
'Arthur B. Baskin',0.0007380073800738007,0.0,0.0007380073800738007,1.844698778641197e-18
'Thomas T. Chen',0.0007380073800738007,0.0,0.0007380073800738007,1.844698778641197e-18
'Louis Aub Bloomfield'],0.0007380073800738007,0.0,0.0007380073800738007,1.844698778641197e-18
['Robert Y. Wong',0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
'Ernest L. Hall'],0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
['Mitsuo Ishii',0.0007380073800738007,0.0,0.0007380073800738007,1.844698778641197e-18
'Masanari Yamamoto',0.0007380073800738007,0.0,0.0007380073800738007,1.844698778641197e-18
'Michiko Iwasaki',0.0007380073800738007,0.0,0.0007380073800738007,1.844698778641197e-18
'Hiroshi Shiraishi'],0.0007380073800738007,0.0,0.0007380073800738007,1.844698778641197e-18
['Tsutomu Kawada',0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
'Shinya Amano'],0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
['James A. Moore',0.0002460024600246002,0.0,0.0003280032800328003,2.832860302274036e-29
['Kumpati S. Narendra',0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
'L. Valavani'],0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
['Leland B. Jackson',0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
'H. C. Chien'],0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
['T. H. Merrett',0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
'Ekow J. Otoo'],0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
['Frank Fussenegger',0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
'Harold N. Gabow'],0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
['Henry H. Leitner',0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
'Michael Freeman'],0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
['Robert P. Goldberg',0.0004920049200492004,0.0,0.0004920049200492004,1.3929238239051083e-24
'Peter S. Mager',0.0004920049200492004,0.0,0.0004920049200492004,1.3929238239051083e-24
'G John Perry'],0.0004920049200492004,0.0,0.0004920049200492004,1.3929238239051083e-24
['Takashi Mitsuhashi',0.0007380073800738007,0.0,0.0007380073800738007,1.844698778641197e-18
'Toshiaki Chiba',0.0007380073800738007,0.0,0.0007380073800738007,1.844698778641197e-18
'Makoto Takashima',0.0007380073800738007,0.0,0.0007380073800738007,1.844698778641197e-18
'Kenji Yoshida'],0.0007380073800738007,0.0,0.0007380073800738007,1.844698778641197e-18
['J. Scott Provan',0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
'Louis J. Billera'],0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
'Ronald L. Rivest'],0.0002460024600246002,0.0,0.00036900369003690036,1.2743163864230935e-27
['C.F.N. Cowan',0.0009840098400984009,0.0,0.0009840098400984009,1.0339894262607107e-13
'H.M. Reekie',0.0009840098400984009,0.0,0.0009840098400984009,1.0339894262607107e-13
'J. Mavor',0.0009840098400984009,0.0,0.0009840098400984009,1.0339894262607107e-13
'J. W. Arthur',0.0009840098400984009,0.0,0.0009840098400984009,1.0339894262607107e-13
'P.B. Denyer'],0.0009840098400984009,0.0,0.0009840098400984009,1.0339894262607107e-13
['Gary B. Goates',0.0004920049200492004,0.0,0.0004920049200492004,1.3929238239051083e-24
'Martin L. Griss',0.0004920049200492004,0.0,0.0004920049200492004,1.3929238239051083e-24
'Gary J. Herron'],0.0004920049200492004,0.0,0.0004920049200492004,1.3929238239051083e-24
['Michael J. Lorenzetti',0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
'Robert J. Smith'],0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
['Fernando Pereira',0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
'David H. D. Warren'],0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
['Andres Buzo',0.0007380073800738007,0.0,0.0009272400416311856,7.027593518345373e-17
'A. H. Gray',0.0007380073800738007,0.0,0.0009272400416311856,7.027593518345373e-17
'John D. Markel'],0.0007380073800738007,0.0,0.0009272400416311856,7.027593518345373e-17
['David W. Hightower',0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
'Robert L. Boyd'],0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
['James E. Ward',0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
'Richard E. Wendell'],0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
['Leon J. Mekly',0.0002460024600246002,0.0,0.0006833401667350008,4.1243231226792134e-23
'Stamatis Cambanis'],0.0002460024600246002,0.0,0.0003280032800328003,2.832860302274036e-29
['Nicholas J. Belkin',0.0004920049200492004,0.0,0.0004920049200492004,1.3929238239051083e-24
'B. G. Michell',0.0004920049200492004,0.0,0.0004920049200492004,1.3929238239051083e-24
'D. G. Kuehner'],0.0004920049200492004,0.0,0.0004920049200492004,1.3929238239051083e-24
['Jirí V. Outrata',0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
'Otakar Kríz'],0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
['Ashok K. Chandra',0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
'David Harel'],0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
['C Benoist',0.0007380073800738007,0.0,0.0007380073800738007,1.844698778641197e-18
"""K. O'Hare""",0.0007380073800738007,0.0,0.0007380073800738007,1.844698778641197e-18
'Richard Breathnach',0.0007380073800738007,0.0,0.0007380073800738007,1.844698778641197e-18
'Pierre Chambon'],0.0007380073800738007,0.0,0.0007380073800738007,1.844698778641197e-18
['Izak Benbasat',0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
'Iris Vessey'],0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
['David Lichtenstein',0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
'Michael Sipser'],0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
['Jordan Denev',0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
'Vladimir D. Tonchev'],0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
['Vijay K. Jain',0.0004920049200492004,0.0,0.0004920049200492004,1.3929238239051083e-24
'William L. Collins',0.0004920049200492004,0.0,0.0004920049200492004,1.3929238239051083e-24
'David C. Davis'],0.0004920049200492004,0.0,0.0004920049200492004,1.3929238239051083e-24
['Michel E. Adiba',0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
'Bruce G. Lindsay'],0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
['Michael J. Todd',0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
'Robert C. Acar'],0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
['Mihalis Yannakakis',0.0004920049200492004,1.2106420276801194e-07,0.0004920049200492004,4.006269459784287e-29
'Christos H. Papadimitriou'],0.0002460024600246002,0.0,0.0003280032800328003,2.832860302274036e-29
['Richard E. Ladner',0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
'Michael J. Fischer'],0.0002460024600246002,0.0,0.0002460024600246002,3.276843292072579e-33
['Gary W. Meyer',0.0002460024600246002,0.0,0.0006833401667350008,2.4987336949026168e-20
